id,tvätt,valsedelsuppgift
49429,servicepersonal,"servicepersonal, 39"
16798,lärare,"67 år, tekniklärare/pensionär, Norrby"
76041,integrationsassistent,"55 år, integrationskonsulent, Sjöbo"
76045,teststrateg,"60 år, teststrateg, Viskafors"
76049,verksamhetsansvarig,"36 år, verksamhetsansvarig ABF, Östermalm"
76055,studerande,"33 år, studerande/pers assistent, Hulta"
76056,snickare,"69 år, träsnidare, Hulta"
76058,applikationsspecialist,"35 år, applikationsspecialist, Fristad"
76064,bussförare,"48 år, busschaufför/lärare, Norrby"
76065,forskningskoordinator,"35 år, forskningshandläggare, Dannike"
274727,hemmaförälder,"39, Hemmaförälder, Ulricehamn"
324261,hemmaförälder,"hemmaförälder, Vännäs"
168380,hemmaförälder,"hemmaförälder, 30"
168385,hemmaförälder,"hemmaförälder, 45"
36264,ytbehandlare,Ytbehandlare
353410,ytbehandlare,"Ytbehandlare, Hjoggböle"
43281,snickare,"56 år, snickeriarbetare"
43295,snickare,"35 år, snickeriarbetare"
43314,snickare,"47 år, snickeriarbetare"
42685,skogsbrukare,"Skogsbonde, Lilla Hög"
27491,skogsbrukare,"71 år, Skogsbonde, Västra Ämtervik"
32802,skogsbrukare,"Skogsbonde, Mörtebo"
360997,skogsbrukare,"68 år, skogsbonde, Kluk"
178673,integrationsassistent,"62 år, Integrationshandledare"
414522,integrationsassistent,"64 år, integrationshandledare, Norrstrand"
433824,integrationsassistent,"35 år, integrationshandledare, Krokstad"
7454,integrationsassistent,"65, Integrationshandledare, Odenslund"
39703,bokningsansvarig,"37 år, Bokningsansvarig"
215820,bokningsansvarig,"Farmarstigen V, bokningsansvarig"
9828,förskolelärare,"54 år, leg. förskolelärare"
9838,förskolelärare,"51 år, leg. förskolelärare"
180348,förskolelärare,"44 år, leg. förskolelärare, Ljusdal"
115878,arbetare,"50, Industrimekaniker, Östra Ämtervik"
57900,arbetare,industrimekaniker
56773,arbetare,industrimekaniker
27438,bankir,"64 år, Fd Banktjänsteman, Visnums-Kil"
187275,bankir,"64 år, Fd banktjänsteman, Mora"
71182,bankir,"Fd banktjänsteman, Högås"
414477,lärare,"86 år, fd högstadielärare, Styckåsen"
71265,lärare,"72, fd högstadielärare"
27271,landsbygdslobbyist,"45 år, Landsbygdslobbyist, Häljebol"
47496,landsbygdslobbyist,"64 år, Landsbygdslobbyist, Tavelsjö"
29468,bovärd,"51 år, bovärd, Mullhyttan"
94455,bovärd,"31, bovärd, Edsbyn"
340278,bovärd,"Bovärd, Ljusdal"
37626,sjuksköterska,"fd Sjuksköterska,74år,Hallsberg"
187261,sjuksköterska,"79 år, Fd sjuksköterska, Kråkberg"
36446,sjuksköterska,"79 år, fd sjuksköterska, Hälsingberg"
480820,sjuksköterska,"Fd Sjuksköterska, Gnarp"
11122,arbetare,"58 år, Gruvarbetare, Kopparberg"
26852,arbetare,gruvarbetare
127378,arbetare,"47, Gruvarbetare"
81092,arbetare,"62 år, gruvarbetare, Malmberget"
224172,lo-funktionär,"59 år, LO-funktionär"
224184,projektarbetare,"67 år, Projektarbetare"
224193,kock,"66 år, Fd kock"
323372,kock,"59 år, fd kock, Hudiksvall"
241577,organisationsombudsman,"49 år, Organisationsombudsman"
241583,genusvetare,"28 år, Genusvetare"
82462,genusvetare,"28 år, Örgryte-Härlanda, genusvetare"
241584,finansstrateg,"32 år, Budget/finansstrateg"
241597,chef,"60 år, Avdelningsföreståndare"
16952,chef,"38, avdelningsföreståndare"
312588,chef,"Enhetschef it, Hovsta"
269290,chef,"47 år, Enhetschef IT, Haga"
26954,föreningsledare,"54 år, föreningsledare, Örebro"
300764,föreningsledare,"60 år, Föreningsledare, Ersboda"
123393,psykolog,"54 år, leg. psykolog/psykoterapeut, Stora Mellösa"
14406,psykolog,"leg. psykolog/psykoterapeut, 76 år, Gävle"
123403,pappa,"38 år, pappa, norr"
250665,pappa,"47 år, pappa, öster"
250650,integrationsassistent,"24 år, integrationsprojektledare/student, Tybble"
122974,jämlikhetsutvecklare,"45 år, jämlikhetsutvecklare, Sörbyängen"
122978,distriktssekreterare,"36 år, distriktssekreterare, Rosta"
250661,advokat,"44 år, advokat/lärare, centrum"
250670,strateg,"48 år, strateg för hållbar utveckling, Hjärsta"
123563,lektor,"76 år, fil. dr. universitetslektor, Axberg"
123563,lektor,"fil. dr. universitetslektor, Axberg"
77748,ingenjör,"73 år, bergskoleingenjör"
77749,studerande,"21 år, studerande civilekonom"
361862,barnmorska,"f.d. Barnmorska, Örebro"
24163,barnmorska,"79 år, f.d. barnmorska, Karls-Åby"
26960,däckmontör,"22 år, däckmontör"
9859,däckmontör,"40 år, Däckmontör, Mellansel"
12351,däckmontör,"65, Kungsbacka, Däckmontör"
28875,inköpare,"52 år, strategisk inköpare"
47481,inköpare,"50 år, Strategisk inköpare, Sandbacka"
24110,kommunalråd i opposition,"54 år, kommunalråd i opposition, Bregården"
6384,kommunalråd i opposition,"43 år, Kommunalråd i opposition"
314212,kommunalråd i opposition,"42 år, kommunalråd i opposition, Söderhamn"
24132,brobyggare,"82 år, brobyggare, Bohult"
340262,brobyggare,"68, brobyggare, Åmotsbruk"
24134,regionråd i opposition,"57 år, regionråd i opposition, Granbergsdal"
160558,regionråd i opposition,"regionråd i opposition,Bollnäs"
42994,regionråd i opposition,"46 år, Regionråd i opposition"
17152,lärare,"74 år, vuxenlärare"
111524,lärare,"57 år, vuxenlärare, Örnsköldsvik"
111549,lärare,"37 år, vuxenlärare, Örnsköldsvik"
242173,lärare,Vuxenlärare
71383,fritidssamordnare,"48,Fritidssamordnare,Frövi"
47374,fritidssamordnare,"67 år, Fritidssamordnare, Bergsbyn"
140360,egenföretagare,"fd. Företagare, Frövi"
269278,egenföretagare,"71 år, Fd. företagare, Bergsåker"
81192,brandman,"deltidsbrandman, Hallstahammar"
116708,brandman,deltidsbrandman
58780,brandman,"deltidsbrandman, Ånäset"
170313,brandman,"timmerman, deltidsbrandman, Näsåker"
185449,omvårdnadspersonal,Omvårdnadspersonal
29344,omvårdnadspersonal,"57 år, Omvårdnadspersonal, Bollnäs"
514595,omvårdnadspersonal,"25, omvårdnadspersonal, Segersta"
185448,språkkonsult,Språkkonsult
4467,språkkonsult,"41, Hägerstensåsen, språkkonsult"
75021,arbetare,"54, bergarbetare"
24175,arbetare,"bergarbetare, Norsjö"
28642,vaktmästare,"69 år, Fd Vaktmästare"
12878,vaktmästare,"fd vaktmästare, 67 år, Torsåker"
27889,vaktmästare,"Klippan, fd vaktmästare"
27897,vaktmästare,"Klippan, fd vaktmästare"
310343,mekaniker,Verkstadsmekaniker
304829,mekaniker,"52, verkstadsmekaniker, Stråtjära"
125910,distriktsordförande,Distriktsordförande
125910,distriktsordförande,Grängesberg
71267,distriktsordförande,Distriktsordförande
71267,distriktsordförande,"34, gruppledare"
217284,utredningsingenjör,"39 år, Utredningsingenjör, Yttermalung"
50067,utredningsingenjör,"utredningsingenjör, 30 år Gullänget"
217290,egenföretagare,"67 år, Seniorföretagare, Albacken"
36438,egenföretagare,"72 år, seniorföretagare, Britsarvet"
36447,egenföretagare,"74 år, seniorföretagare, Aspeboda"
217304,arbetare,Trähusarbetare
217304,arbetare,"22, Trähusarbetare"
507052,arbetare,"23, Trähusarbetare"
204431,grönsaksodlare,"Grönsaksodlare, Norr Nävde"
90870,grönsaksodlare,"61, Grönsaksodlare, Edet"
56641,grönsaksodlare,"61 år, Grönsaksodlare, Svansele"
98011,chef,"56 år, Funktionschef, Jädraås"
29354,chef,"34 år, funktionschef, IT"
343650,chef,"Funktionschef, 36"
313902,habiliteringsassistent,"28, habiliterare, Ljusdal"
148623,habiliteringsassistent,"47 år, habiliterare"
148683,habiliteringsassistent,"56 år, habiliterare"
340380,habiliteringsassistent,"43, habiliterare, Bomhus"
38500,habiliteringsassistent,"57 år, Habiliterare"
340275,integrationsassistent,"Integrationspedagog/fältsekreterare, Tallåsen"
340276,integrationsassistent,"Integrationspedagog/fältsekreterare, Ljusdal"
303533,glasblåsare,"53, glasblåsare, Storvik"
304825,glasblåsare,"43, glasblåsare, Marmaverken"
514464,bitr. enhetschef,"42, bitr. enhetschef, Järbo"
4367,bitr. enhetschef,"30, Kungsholmen, bitr. enhetschef"
304821,alkohol- och drogbehandlare,"65, alkohol-drogterapeut, Söderhamn"
160975,alkohol- och drogbehandlare,"48 år, Alkohol-Drogterapeut, Kramfors"
148349,psykosocial assistent,"psykosocial assistent,Bollnäs"
156226,psykosocial assistent,"39, psykosocial assistent, Kilafors"
156232,psykosocial assistent,"58, psykosocial assistent, Bollnäs"
177649,verkmästare,"58 år, verkmästare, Vallsta"
514558,verkmästare,"39, verkmästare, Näsviken"
160992,verkmästare,"65 år, Verkmästare, Rystrand"
373114,aktivitetsledare,"54 år, aktivitetsledare, Södermalm"
370672,aktivitetsledare,"40 år, Aktivitetsledare, Skellefteå"
269268,militär,"76 år, Fd. officer, Haga"
341433,militär,Fd. Officer
47866,militär,fd. officer
160951,postanställd,"64 år, Postanställd, Kramfors"
236578,postanställd,"Sköndal, postanställd"
10211,fritidskonsulent,"57 år, Fritidskonsulent, Husum"
50643,fritidskonsulent,"55 år, Norrstrand, Fritidskonsulent"
368890,studerande,"28 år, biologistuderande, Örnsköldsvik"
242609,studerande,"29 år, Tannam, biologistuderande"
199350,materialhanterare,"31 år, Materialplanerare, Bygdeå"
218986,materialhanterare,"Skärholmen, materialplanerare"
43506,materialhanterare,"Vara, 58 år, materialplanerare"
300798,energirådgivare,"44 år, Energirådgivare, Carlshem"
4188,energirådgivare,"36, Kista, energirådgivare"
179885,retoriker,"Tuna, 37 år, retoriker"
4200,retoriker,"23, Skärholmen, retoriker"
4373,byråkrat,"47, Kungsholmen, byråkrat"
4374,revisor,"71, Bromma, revisor/utredare"
4389,facilitator,"51, Mariehäll, facilitator"
4396,stadsbyggnadsborgarråd,"60, Norrmalm, stadsbyggnadsborgarråd"
4397,vice förbundsordförande,"68, Norrmalm, f.d. vice förbundsordförande"
4403,grafiker,"73, Östermalm, f.d. grafisk formgivare"
4413,chef,"71, Östermalm, f.d. bitr. avdelningschef"
4414,avtalsansvarig,"30, Norrmalm, avtalsansvarig"
4421,fil. dr.,"55, Östermalm, fil. dr/leg. psykolog"
4440,bussförare,"71, Enskededalen, bussförare/pensionär"
4450,rekryterare,"32, Bandhagen, rekryteringsstrateg"
4453,kansliansvarig,"63, Björkhagen, kansliansvarig"
4184,politiker,"31, Skärholmen, heltidspolitiker"
4460,facklig ombudsman,"41, Hammarby sjöstad, LO-ombudsman"
4464,direktör,"71, Hägersten, generaldirektör"
4479,studerande,"23, Hägersten, nationalekonomistudent"
4488,utredare,"67, Nybohov, f.d. utredare/journalist"
4493,sakkunnig,"33, Hägersten, sakkunnig hälso&sjukvård&jämställdhet"
4496,finansborgarråd,"43, Vällingby, finansborgarråd"
4501,biomedicinare,"28, Tensta, biomedicinare"
4503,chef,"69, Akalla, f.d. sekretariatschef"
4522,sekreterare,"28, Hässelby, utvecklingssekreterare"
4523,erfarenhetsexpert,"47, Spånga, erfarenhetsexpert"
4288,skolborgarråd,"43, Södermalm, skolborgarråd"
4292,facklig företrädare,"35, Enskede, facklig-politisk sekreterare"
4293,mönsterkonstruktör,"35, Hammarby sjöstad, mönsterkonstruktör"
4295,konsumentrepresentant,"78, Södermalm, konsumentrepresentant"
4299,fotograf,"55, Hammarby sjöstad, fotograf/småföretagare"
4308,läxhjälpsassistent,"67, Enskede, läxhjälpssenior"
4313,socionom,"70, Hammarby sjöstad, socionom/arbetsrättsjurist"
4326,affärsrådgivare,"64, Södermalm, affärsutvecklare/konsult"
109295,språkvetare,"47, tolk, arabist, Spånga"
236557,äldre- och personalborgarråd,"Södermalm, äldre- och personalborgarråd"
236562,konstvetare,"Skarpnäck, konstpedagog"
248977,konstvetare,"fil.kand, konstpedagog, Mossen"
236564,livsmedelsinspektör,"Södermalm, livsmedelsinspektör"
218996,personlig assistent,"Högdalen, personlig assistent och regionalt fackligt ombud"
236566,tandsköterska,"Hägersten, operationstandsköterska"
236575,rådgivare,"Skarpnäck, rådgivare i demokrati och mänskliga rättigheter"
236580,arbetsmiljösamordnare,"Älvsjö, miljö- och arbetsmiljösamordnare"
236584,pensionär,"Björkhagen, konsult och pensionär"
236590,administratör,"Husby, administrativ sekreterare och restaurangbiträde"
236592,talpedagog,"Södermalm, tal- och specialpedagog"
236593,vårdare,"Hagsätra, f.d. vårdbiträde"
149767,tollare,"67, Säkerhetskonsult, Tollare"
13874,tollare,"61, Projektledare, Tollare"
13903,tollare,"75, Lärare, Tollare"
196631,tollare,"25 år, datortekniker, Tollare"
167496,ideell superhjälte,"32 år, VD, ideel superhjälte"
109144,sorgenfri,"barnrättsstrateg, 31 år, Sorgenfri"
109143,sorgenfri,"arkitekt, 29 år, Sorgenfri"
69277,pershyttan,"51 år, Facklig ombudsman, Pershyttan"
69296,pershyttan,"54 år, Kontorist, Pershyttan"
69307,pershyttan,"66 år, Riksdagsledamot, Pershyttan"
331291,pershyttan,"69 år, Pensionär, Pershyttan"
1,projektledare,"Projektledare, Sala"
3,handläggare,"Handläggare, Sala"
4,chef,"Enhetschef, Sala"
5,handläggare,"Handläggare, Sala"
8,socialarbetare,"Socialsekreterare, Sala"
9,egenföretagare,"Företagare, Sala"
10,ingenjör,"Byggnadsingenjör, Sala"
27,riksdagsledamot,"riksdagsledamot, Västmanlands län"
27,riksdagsledamot,"Riksdagsledamot, Västerås"
28,riksdagsledamot,"Riksdagsledamot, Västerås"
29,hr-konsult,"HR-konsult, Västerås"
30,militär,"Officer, Västerås"
31,förskolelärare,"Förskollärare, Västerås"
32,journalist,"Oppositionsråd, Hallstahammar"
32,oppositionsråd,"Journalist, Hallstahammar"
32,oppositionsråd,"Oppositionsråd, Hallstahammar"
33,oppositionsråd,"Oppositionsråd, Västerås"
34,egenföretagare,"Företagare, Västerås"
35,politisk tjänsteman,"Politisk sekreterare, Västerås"
36,vd,"VD/Senior Advisor, Hallstahammar"
37,personalspecialist,"Personalplanerare, Arboga"
38,polis,"Poliskommissarie, Västerås"
39,produktionstekniker,"Produktionstekniker, Köping"
39,produktionstekniker,"Projektledare, Köping"
39,projektledare,"Produktionstekniker, Köping"
39,projektledare,"Projektledare, Köping"
40,chef,"Produktionschef, Västerås"
42,studerande,"Studerande, Västerås"
43,sjuksköterska,"Sjuksköterska, Hallstahammar"
45,tandläkare,"Tandläkare, Västerås"
46,lärare,"Gymnasielärare , Västerås"
49,civilingenjör,"Civilingenjör, Västerås"
51,civilingenjör,"Civilingenjör, Västerås"
52,projektledare,"Projektledare, Norberg"
54,ingenjör,"Byggnadsingenjör, Västerås"
56,lärare,"Lärare, Västerås"
58,egenföretagare,"Företagare, Västerås"
59,ekonom,"Ekonom, Skinnskatteberg"
60,affärsrådgivare,"Affärsutvecklare, Västerås"
62,civilingenjör,"Civilingenjör, Västerås"
63,studerande,"Studerande, Västerås"
64,projektkonsult,"Projektkonsult, Västerås"
70,militär,"Officer, Arboga"
89,kommunalråd,"Kommunalråd, Arboga"
90,pensionär,"Pensionär, Arboga"
91,chef,"Avdelningschef, Arboga"
146,regionråd,"Regionråd, Västerås"
148,regionråd,"Regionråd, Västerås"
149,undersköterska,"Undersköterska, Västerås"
150,sjuksköterska,"Sjuksköterska, Västerås"
152,projektledare,"Projektledare, Västerås"
157,läkare,"Överläkare, Västerås"
159,prost,"Prost, Västerås"
160,undersköterska,"Undersköterska, Västerås"
163,studerande,"Studerande, Västerås"
164,affärsrådgivare,"Affärsutvecklare, Västerås"
167,projektledare,"Projektledare, Västerås"
169,chef,"Gymnastikdirektör, Västerås"
171,studerande,"Studerande, Västerås"
172,pensionär,"Pensionär, Västerås"
180,civilingenjör,"Civilingenjör, Västerås"
183,affärsrådgivare,"Affärsutvecklare, Västerås"
184,undersköterska,"Undersköterska, Västerås"
185,studerande,"Studerande, Västerås"
186,handläggare,"Handläggare, Västerås"
187,civilingenjör,"Civilingenjör, Västerås"
602,riksdagsledamot,"riksdagsledamot, Värmlands län"
602,riksdagsledamot,"riksdagsledamot, Arvika"
605,riksdagsledamot,"riksdagsledamot, Karlstad"
606,egenföretagare,"egenföretagare, Grums"
607,egenföretagare,"egenföretagare, Karlstad"
608,politisk tjänsteman,"politisk sekreterare, Karlstad"
611,personskadereglerare,"personskadereglerare, Eda"
612,studerande,"studerande, Karlstad"
613,utbildningsadministratör,"utbildningsledare, Torsby"
615,lärare,"lärare, Karlstad"
616,chef,"enhetschef, Hammarö"
617,chef,"områdeschef, Karlstad"
618,ordningsvakt,"väktare, Forshaga"
619,arbetsförmedlare,"arbetsförmedlare, Hagfors"
620,ekonom,"ekonom, Karlstad"
621,egenföretagare,"egenföretagare, Årjäng"
622,handläggare,"handläggare, Karlstad"
631,handläggare,"handläggare, Hammarö"
632,studerande,"studerande, Sunne"
634,egenföretagare,"egenföretagare, Filipstad"
638,civilingenjör,"civilingenjör, Karlstad"
647,studerande,"studerande, Karlstad"
651,lärare,"gymnasielärare, Hammarö"
652,tekniker,"tekniker, Karlstad"
655,egenföretagare,"företagare, Karlstad"
656,chef,"utvecklingschef, Karlstad"
660,civilingenjör,"civilingenjör, Karlstad"
662,egenföretagare,"egenföretagare, Karlstad"
663,fil. kand.,"fil.kand, Karlstad"
664,ekonom,"ekonom, Filipstad"
872,läkare,"49, Specialistläkare"
1560,riksdagsledamot,"riksdagsledamot, Jönköpings län"
1560,riksdagsledamot,"39 år, Riksdagsledamot, Gränna"
1561,riksdagsledamot,"56 år, Riksdagsledamot, Vetlanda"
1563,regionråd,"50 år, Regionråd/jurist, Nässjö"
1563,jurist,"50 år, Regionråd, Nässjö"
1563,jurist,"50 år, Regionråd/jurist, Nässjö"
1564,kommunikatör,"45 år, Kommunikatör, Habo"
1649,studerande,"23 år, Studerande, Jönköping"
1653,kommunalråd,"58 år, Kommunalråd, Hok"
1659,industritekniker,"38 år, Industritekniker, Tranås"
1659,industritekniker,"38 år, Industri tekniker, Tranås"
1660,jurist,"77 år, Jur.kand, Stockaryd"
1664,agronom,"58 år, Agronom, Aneby"
1691,kommunikatör,"Kommunikatör, Kungsör"
1863,riksdagsledamot,"27 år, Riksdagsledamot, Lysekil"
1863,riksdagsledamot,"riksdagsledamot, 27 år, Lysekil"
1864,förbundsordförande,"74 år, F.d förbundsordförande, Åmål"
1864,förbundsordförande,"fd.förbundsordförande, 74 år, Åmål"
1865,oppositionsråd,"oppositionsråd, 26 år, Färgelanda"
1866,miljöinspektör,"miljöinspektör, 40 år, Trollhättan"
1867,egenföretagare,"företagare, 52 år, Strömstad"
1868,verksamhetsutvecklare,"verksamhetsutvecklare, 48 år, Vänersborg"
1869,assistent,"assistent, 56 år, Bengtsfors"
1870,assistent,"assistent, 37 år,Uddevalla"
1870,assistent,"assistent, 37 år, Uddevalla"
1871,förvaltningsadministratör,"förvaltningssekreterare, 54 år, Mellerud"
1872,bonde,"lantbrukare, 41 år, Vänersborg"
1873,sjuksköterska,"sjuksköterska, 59 år, Strömstad"
1874,försäljare,"försäljningschef, 50 år, Dals-Ed"
1875,lärare,"lärare, 49 år, Munkedal"
1876,köpman,"köpman, 66 år, Trollhättan"
1877,agronom,"agronom, 62 år, Bengtsfors"
1878,ekonom,"ekonom, 67 år, Orust"
1878,ekonom,"marknadsekonom, 67 år, Orust"
1879,bonde,"lantbrukare, 55 år, Trollhättan"
1881,bonde,"jordbrukare, 58 år, Tanum"
1882,organisationsutvecklare,"44 år, Organisationsutvecklare"
1882,organisationsutvecklare,"organisationsutv., 44 år, Göteborg"
1883,egenföretagare,"egenföretagare, 60 år, Sotenäs"
1884,bonde,"lantbrukare, 68 år, Vänersborg"
1885,bonde,"lantbrukare,67 år, Uddevalla"
1885,bonde,"lantbrukare, 67 år, Uddevalla"
1886,egenföretagare,"egenföretagare, 47 år, Lysekil"
1886,egenföretagare,"egen företagare, 47 år, Lysekil"
1887,verksamhetssamordnare,"verksamhetskoordinator, 21 år, Munkedal"
1888,politisk tjänsteman,"30 år, tjänsteman"
1888,politisk tjänsteman,"30 år, Tjänsteman"
1888,politisk tjänsteman,"politisk sekreterare, 30 år, Göteborg"
