id,tvätt,tvätt2,valsedelsuppgift
168335,statsvetare,statsvetare,"43 år, statsvetare, Norr"
277225,statsvetare,statsvetare,"Statsvetare, 37 år, Skönsberg"
9867,statsvetare,statsvetare,"22 år, Statsvetare, Varvet"
385894,statsvetare,statsvetare,"43, Statsvetare"
302470,statsvetare,statsvetare,"39 år, Statsvetare, Haga"
5826,statsvetare,statsvetare,"statsvetare, Holmsund"
163698,statsvetare,statsvetare,"statsvetare, Kalix"
4383,statsvetare,statsvetare,"44, Bromma, statsvetare"
4390,statsvetare,statsvetare,"26, Kungsholmen, statsvetare"
4401,statsvetare,statsvetare,"29, Norrmalm, statsvetare"
4405,statsvetare,statsvetare,"27, Östermalm, statsvetare"
4487,statsvetare,statsvetare,"37, Hägersten, statsvetare"
4510,statsvetare,statsvetare,"26, Kista, statsvetare"
4297,statsvetare,statsvetare,"28, Årsta, statsvetare"
313926,statsvetare,statsvetare,"38, Fil.mag., statsvetare , Hässelby"
313926,statsvetare,statsvetare,"38, Fil. mag., statsvetare, Hässelby"
70465,statsvetare,statsvetare,"29 år, Centrala Sundbyberg, Statsvetare"
297109,statsvetare,statsvetare,"34, personalchef, statsvetare"
216938,kontrollant,kontrollant,"Kontrollant, Vallentuna"
44840,kontrollant,kontrollant,"kontrollant, Kisa"
106794,kontrollant,kontrollant,"60, Kontrollant"
249616,kontrollant,kontrollant,"Kontrollant, Vänersborg"
16273,kontrollant,kontrollant,"47,Kontrollant, Odensala"
216939,docent,docent,"Docent, Vallentuna"
77819,docent,docent,"docent, Stuvsta"
20430,docent,docent,"67, Docent"
111587,docent,docent,"32 år, Docent, Frösunda"
207059,docent,docent,"68 år, docent, Kåbo"
57270,docent,docent,"70, Docent"
355839,docent,docent,"69 år, Docent, Centrum"
60766,docent,docent,"57 år, docent, Billeberga"
213182,docent,docent,"docent, Partille, 72 år"
255185,docent,docent,"Docent, Lekåsa"
178580,docent,docent,"69 år, Docent"
40693,docent,docent,"73 år, docent"
275579,docent,docent,"62, Docent, Mariestad"
291051,docent,docent,docent
38522,docent,docent,"73 år,Docent"
340244,docent,docent,"Docent, 45"
277228,docent,docent,"Docent, 59 år, Sidsjö"
24222,docent,docent,"docent, Röbäck"
218232,docent,docent,"70, Lilla Alby, Docent"
62729,docent,docent,"74 år, med. dr, docent, Skanör"
216940,socialpedagog,socialpedagog,"Socialpedagog, leg. psykoterapeut och pensionär, Brottby"
262488,socialpedagog,socialpedagog,"Socialpedagog, 32, Vega"
94786,socialpedagog,socialpedagog,"68, Socialpedagog, Hägernäs"
50606,socialpedagog,socialpedagog,"Socialpedagog, Vagnhärad"
57276,socialpedagog,socialpedagog,"28, Socialpedagog, Gomma"
189273,socialpedagog,socialpedagog,"socialpedagog, 42 år"
251773,socialpedagog,socialpedagog,"Socialpedagog, Kolmården"
231413,socialpedagog,socialpedagog,"58, Socialpedagog, Väckelsång"
38118,socialpedagog,socialpedagog,"socialpedagog, Hultsfred"
376028,socialpedagog,socialpedagog,Socialpedagog
60729,socialpedagog,socialpedagog,"socialpedagog, Boholmarna"
80035,socialpedagog,socialpedagog,"socialpedagog, Vimmerby"
32869,socialpedagog,socialpedagog,"socialpedagog, 52 år"
294502,socialpedagog,socialpedagog,Socialpedagog
54779,socialpedagog,socialpedagog,Socialpedagog
86149,socialpedagog,socialpedagog,"socialpedagog, Bromölla"
101295,socialpedagog,socialpedagog,"33 år, Socialpedagog, Bromölla"
154072,socialpedagog,socialpedagog,Socialpedagog
64299,socialpedagog,socialpedagog,"Socialpedagog, 48 år"
35614,socialpedagog,socialpedagog,"Socialpedagog, Trelleborg, 51 år"
31878,socialpedagog,socialpedagog,"Socialpedagog, Vä"
29644,socialpedagog,socialpedagog,"59 år, Socialpedagog, Särdal"
131374,socialpedagog,socialpedagog,"48 år, socialpedagog, Oskarström"
14270,socialpedagog,socialpedagog,"socialpedagog, 50 år, Simlångsdalen"
16175,socialpedagog,socialpedagog,"44, Socialpedagog, Vessigebro"
160391,socialpedagog,socialpedagog,"47 år, Socialpedagog, Träslövsläge"
76159,socialpedagog,socialpedagog,"54 år, Socialpedagog, Svenshögen"
275567,socialpedagog,socialpedagog,"socialpedagog, Bohus"
181865,socialpedagog,socialpedagog,"socialpedagog, Nol, 35 år"
5970,socialpedagog,socialpedagog,"socialpedagog, Mellerud"
276772,socialpedagog,socialpedagog,"31, socialpedagog, Kareby"
234442,socialpedagog,socialpedagog,Socialpedagog
174273,socialpedagog,socialpedagog,Socialpedagog
113634,socialpedagog,socialpedagog,"socialpedagog, Alingsås"
70525,socialpedagog,socialpedagog,Socialpedagog
144122,socialpedagog,socialpedagog,"Socialpedagog, Skara"
274277,socialpedagog,socialpedagog,"57, Socialpedagog, Falköping"
414555,socialpedagog,socialpedagog,"36 år, socialpedagog, Skåre"
334499,socialpedagog,socialpedagog,socialpedagog
187283,socialpedagog,socialpedagog,"54 år, Socialpedagog, Utmeland"
30070,socialpedagog,socialpedagog,"36 år, Socialpedagog, Bollnäs"
197409,socialpedagog,socialpedagog,"45 år, Socialpedagog"
150631,socialpedagog,socialpedagog,"socialpedagog, 45 år"
90276,socialpedagog,socialpedagog,"33, Hallunda, Socialpedagog"
34602,socialpedagog,socialpedagog,"Hova, 48, Socialpedagog"
43484,socialpedagog,socialpedagog,"Tråvad, 50 år, socialpedagog"
216941,musiker,musiker,"Musiker, Ormsta"
171611,musiker,musiker,"36 år, Musiker, Gustavsberg"
262023,musiker,musiker,"Musiker, Egenföretagare, 50, Vega"
103503,musiker,musiker,"53, musiker, Bromma"
149745,musiker,musiker,"52, Musiker, Älta"
149768,musiker,musiker,"22, Musiker, Orminge"
20273,musiker,musiker,"Musiker, Nynäshamn"
207063,musiker,musiker,"67 år, musiker, Kåbo"
54019,musiker,musiker,"82 år, musiker, Österbybruk"
188667,musiker,musiker,"49 år, musiker, Dunker"
82769,musiker,musiker,"73 år, Musiker"
195467,musiker,musiker,"34, musiker"
77955,musiker,musiker,"Musiker, Bodafors"
124532,musiker,musiker,"Musiker, Värnamo"
78193,musiker,musiker,"Musiker, Näsby"
231405,musiker,musiker,"22, Musiker, Urshult"
123044,musiker,musiker,"67, Musiker, Hallaryd"
123079,musiker,musiker,"64, Musiker, Hallaryd"
342362,musiker,musiker,Musiker
137375,musiker,musiker,"Musiker, 66 år"
510425,musiker,musiker,musiker
510433,musiker,musiker,musiker
61595,musiker,musiker,"38 år, musiker, Tågaborg"
61605,musiker,musiker,"27 år, musiker, Eneborg"
232819,musiker,musiker,"musiker, Unnaryd"
179001,musiker,musiker,"musiker, 41 år, Älvängen"
277178,musiker,musiker,"40, musiker"
193029,musiker,musiker,"38, Musiker"
144124,musiker,musiker,"Musiker, Skara"
39708,musiker,musiker,"33 år, Musiker"
347053,musiker,musiker,"musiker, Vålberg"
45795,musiker,musiker,"77 år, musiker"
130228,musiker,musiker,musiker
298621,musiker,musiker,"Musiker, Säter"
314244,musiker,musiker,"74 år, musiker, Norrala"
164371,musiker,musiker,"62 år, Musiker"
10225,musiker,musiker,"31 år, Musiker, Järved"
111540,musiker,musiker,"25 år, musiker, Örnsköldsvik"
252640,musiker,musiker,"46 år, Musiker, Tullingsås"
70263,musiker,musiker,"musiker, Storholmen"
344048,musiker,musiker,musiker
4530,musiker,musiker,"43, Akalla, musiker"
142942,musiker,musiker,"42 år, Storskogen, musiker"
335616,musiker,musiker,"Fritidspedagog, musiker, Hovshaga"
339823,musiker,musiker,"Undersvik, musiker"
339831,musiker,musiker,"Bollnäs, musiker"
216943,anläggare,anläggare,"Anläggare, Västanberga"
138069,anläggare,anläggare,"20, anläggare, Heby"
159111,anläggare,anläggare,"50 år, anläggare, Bossarby, Österbybruk"
126279,anläggare,anläggare,"29, anläggare, Vaggeryd"
32866,anläggare,anläggare,"anläggare, 41 år"
119588,anläggare,anläggare,"42, Anläggare, Svalöv"
86391,anläggare,anläggare,"36 år, anläggare"
34323,anläggare,anläggare,"67 år, Anläggare"
52782,anläggare,anläggare,"36 år, anläggare, Hässleholm"
158820,anläggare,anläggare,"30 år, anläggare, Varberg"
13033,anläggare,anläggare,"Anläggare, Hangelösa, 60 år"
514612,anläggare,anläggare,"27, anläggare, Bollnäs"
324252,anläggare,anläggare,"anläggare, Pengsjö"
23091,rektor,rektor,"42 år, Rektor, Skärgårdsstad"
20153,rektor,rektor,"74, Rektor, Rydbo"
217470,rektor,rektor,Rektor
217471,rektor,rektor,Rektor
171618,rektor,rektor,"76 år, Rektor, Gustavsberg"
